Price,Promotional_Price,Url
,"204,-",https://www.coolblue.nl/en/product/820541/misfit-vapor-2-gen-4-mis7201.html
,"129,95",https://www.coolblue.nl/en/product/805298/connected-kids-k01-dark-blue.html
,"219,-",https://www.coolblue.nl/en/product/820542/product-not-found.html
,"329,-",https://www.coolblue.nl/en/product/827198/skagen-falster-gen-4-connected-skt5109.html
,"329,-",https://www.coolblue.nl/en/product/820555/skagen-falster-gen-4-connected-skt5103.html
,"329,-",https://www.coolblue.nl/en/product/818499/emporio-armani-connected-aviator-black.html
,"319,-",https://www.coolblue.nl/en/product/804096/emporio-armani-connected-beige-silver.html
,"299,-",https://www.coolblue.nl/en/product/804110/michael-kors-access-hutton-blue-silver.html
,"169,-",https://www.coolblue.nl/en/product/803295/fossil-q-machine-hybrid-ftw1163.html
,"299,-",https://www.coolblue.nl/en/product/804113/michael-kors-access-hutton-black.html
,"322,-",https://www.coolblue.nl/en/product/820434/diesel-on-full-guard-2-5-gen-4-display-smartwatch-dzt2011.html
,"369,-",https://www.coolblue.nl/en/product/818547/emporio-armani-matteo-gen-4-display-smartwatch-art5009.html
"181,99","151,-",https://www.coolblue.nl/en/second-chance-product/667535
,"369,-",https://www.coolblue.nl/en/product/818464/michael-kors-access-runway-gen-4-display-smartwatch-mkt5052.html
"184,99","152,-",https://www.coolblue.nl/en/second-chance-product/678199
,"329,-",https://www.coolblue.nl/en/product/818502/emporio-armani-connected-aviator-rose-gold-brown.html
,"1.095,-",https://www.coolblue.nl/en/product/793918/frederique-constant-horological-delight-rose-gold-silver.html
,"419,-",https://www.coolblue.nl/en/product/827190/michael-kors-access-runway-gen-4-mkt5056.html
"204,-","183,-",https://www.coolblue.nl/en/second-chance-product/704351
"129,95","113,-",https://www.coolblue.nl/en/second-chance-product/698869
"329,-","273,-",https://www.coolblue.nl/en/second-chance-product/641519
"329,-","295,-",https://www.coolblue.nl/en/second-chance-product/716122
,"695,-",https://www.coolblue.nl/en/product/793917/frederique-constant-horological-delight-black.html
,"995,-",https://www.coolblue.nl/en/product/816200/frederique-constant-horological-gents-classic-blue.html
"69,99","65,-",https://www.coolblue.nl/en/second-chance-product/710924
,"1.295,-",https://www.coolblue.nl/en/product/816203/frederique-constant-horological-gents-classic-white-brown.html
"369,-","321,-",https://www.coolblue.nl/en/second-chance-product/707554
,"995,-",https://www.coolblue.nl/en/product/816198/frederique-constant-horological-chronograph-white-brown.html
"329,-","286,-",https://www.coolblue.nl/en/second-chance-product/700140
,"795,-",https://www.coolblue.nl/en/product/816197/frederique-constant-horological-chronograph-black-brown.html
"329,-","273,-",https://www.coolblue.nl/en/second-chance-product/665397
,"25,-",https://www.coolblue.nl/en/product/819203/michael-kors-access-magnetic-charging-cable-mkt0002.html
,"281,-",https://www.coolblue.nl/en/product/817553/fossil-q-venture-gen-4-ftw6013.html
,"299,-",https://www.coolblue.nl/en/product/817597/fossil-q-venture-gen-4-ftw6023.html
,"329,-",https://www.coolblue.nl/en/product/820553/skagen-falster-gen-4-connected-skt5102.html
,"14,99",https://www.coolblue.nl/en/product/800817/azuri-asus-zenfone-4-max-5-5-inch-screen-protector-plastic-duo-pack.html
,"14,99",https://www.coolblue.nl/en/product/800815/azuri-asus-zenfone-4-screen-protector-plastic-duo-pack.html
,"279,-",https://www.coolblue.nl/en/product/817503/fossil-q-explorist-gen-4-ftw4015.html
"1.295,-","1.017,-",https://www.coolblue.nl/en/second-chance-product/601174
"995,-","781,-",https://www.coolblue.nl/en/second-chance-product/601177
,"14,99",https://www.coolblue.nl/en/product/800814/azuri-asus-zenfone-3-max-5-5-inch-screen-protector-plastic-duo-pack.html
,"14,99",https://www.coolblue.nl/en/product/815718/azuri-asus-zenfone-5-lite-screen-protector-plastic-duo-pack.html
,"14,99",https://www.coolblue.nl/en/product/815709/azuri-asus-zenfone-5-screen-protector-plastic-duo-pack.html
,"14,99",https://www.coolblue.nl/en/product/800812/azuri-asus-zenfone-3-max-5-2-inch-screen-protector-plastic-duo-pack.html
,"16,99",https://www.coolblue.nl/en/product/800879/azuri-asus-zenfone-4-selfie-pro-screen-protector-tempered-glass.html
,"24,99",https://www.coolblue.nl/en/product/821403/panzerglass-screen-protector-asus-zenfone-4.html
,"19,99",https://www.coolblue.nl/en/product/800882/azuri-asus-zenfone-4-selfie-screen-protector-tempered-glass.html
,"19,99",https://www.coolblue.nl/en/product/800878/azuri-asus-zenfone-4-max-5-5-inch-screen-protector-tempered-glass.html
"329,-","295,-",https://www.coolblue.nl/en/second-chance-product/716759
,"19,99",https://www.coolblue.nl/en/product/800873/azuri-asus-zenfone-3-max-5-5-inch-screen-protector-tempered-glass.html
"299,-","249,-",https://www.coolblue.nl/en/second-chance-product/665360
,"26,95",https://www.coolblue.nl/en/product/821405/panzerglass-screen-protector-asus-zenfone-4-selfie-pro.html
"279,-","248,-",https://www.coolblue.nl/en/second-chance-product/712951
"25,-","23,-",https://www.coolblue.nl/en/second-chance-product/712417
"281,-","244,-",https://www.coolblue.nl/en/second-chance-product/698085
,"26,95",https://www.coolblue.nl/en/product/821406/panzerglass-screen-protector-asus-zenfone-5.html
,"25,-",https://www.coolblue.nl/en/product/819188/armani-exchange-gen-4-magnetic-charging-cable-axt9000.html
,"14,99",https://www.coolblue.nl/en/product/800816/azuri-asus-zenfone-4-max-5-2-inch-screen-protector-plastic-duo-pack.html
,"24,95",https://www.coolblue.nl/en/product/737608/fitbit-charge-2-charging-cable.html
,"26,99",https://www.coolblue.nl/en/product/752159/fitbit-alta-charging-cable.html
,"32,95",https://www.coolblue.nl/en/product/775912/fossil-q-gen-3-charging-cable.html
,"29,-",https://www.coolblue.nl/en/product/819200/emporio-armani-gen-4-magnetic-charging-cable-art9801.html
,"24,99",https://www.coolblue.nl/en/product/730876/garmin-forerunner-610-charging-cable.html
,"38,99",https://www.coolblue.nl/en/product/770503/sony-mdr-xb510as-blue.html
,"29,-",https://www.coolblue.nl/en/product/819228/skagen-connected-gen-4-magnetic-charging-cable-skt0002.html
,"29,-",https://www.coolblue.nl/en/product/821547/diesel-on-gen-4-magnetic-charging-cable-dzt9001.html
,"29,-",https://www.coolblue.nl/en/product/819201/fossil-q-gen-4-magnetic-charging-cable-ftw0004.html
,"26,95",https://www.coolblue.nl/en/product/821404/panzerglass-screen-protector-asus-zenfone-4-max.html
,"29,99",https://www.coolblue.nl/en/product/712368/garmin-vivosmart-hr-usb-charging-cable.html
,"29,95",https://www.coolblue.nl/en/product/789501/polar-m430-usb-cable.html
,"34,99",https://www.coolblue.nl/en/product/764058/garmin-usb-charging-cable-charging-clip.html
,"29,99",https://www.coolblue.nl/en/product/712525/garmin-vivoactive-hr-usb-charging-cable.html
,"29,99",https://www.coolblue.nl/en/product/788055/michael-kors-access-magnetic-charger-mkt0001.html
,"128,95",https://www.coolblue.nl/en/product/820863/stadler-form-eva-little-titanium.html
,"79,95",https://www.coolblue.nl/en/product/824085/duux-tag-black.html
"26,99","20,-",https://www.coolblue.nl/en/second-chance-product/660991
,"16,99",https://www.coolblue.nl/en/product/21232/garmin-usb-cable.html
,"59,99",https://www.coolblue.nl/en/product/806107/cat-active-urban-headset-rugged.html
,"79,95",https://www.coolblue.nl/en/product/801466/duux-tag-white.html
,"144,99",https://www.coolblue.nl/en/product/819778/stadler-form-oskar-evaporator-titanium.html
"153,99","124,-",https://www.coolblue.nl/en/second-chance-product/701620
,"179,-",https://www.coolblue.nl/en/product/738807/stadler-form-eva-black.html
,"489,-",https://www.coolblue.nl/en/product/399708/stadler-form-robert-black.html
,"267,-",https://www.coolblue.nl/en/product/817501/fossil-q-explorist-gen-4-ftw4018.html
"29,99","28,-",https://www.coolblue.nl/en/second-chance-product/705961
"34,99","33,-",https://www.coolblue.nl/en/second-chance-product/718482
"29,99","28,-",https://www.coolblue.nl/en/second-chance-product/719142
"79,95","74,-",https://www.coolblue.nl/en/second-chance-product/704991
"144,99","127,-",https://www.coolblue.nl/en/second-chance-product/693986
"99,-","82,-",https://www.coolblue.nl/en/second-chance-product/705742
"179,-","165,-",https://www.coolblue.nl/en/second-chance-product/703554
"489,-","451,-",https://www.coolblue.nl/en/second-chance-product/695559
"267,-","239,-",https://www.coolblue.nl/en/second-chance-product/703934
,"82,-",https://www.coolblue.nl/en/product/821935/huawei-band-3-pro-gold.html
"49,99","44,99",https://www.coolblue.nl/en/product/806686/lenovo-qi-fast-charging-w03-draadloze-lader-zwart.html
,"61,99",https://www.coolblue.nl/en/product/796780/huawei-band-2-pro-black.html
,"82,-",https://www.coolblue.nl/en/product/821934/huawei-band-3-pro-blue.html
"82,-","72,-",https://www.coolblue.nl/en/second-chance-product/705738
,"82,-",https://www.coolblue.nl/en/product/821933/huawei-band-3-pro-black.html
"61,99","56,-",https://www.coolblue.nl/en/second-chance-product/715088
"82,-","74,-",https://www.coolblue.nl/en/second-chance-product/716627
,"129,95",https://www.coolblue.nl/en/product/823750/withings-pulse-hr-black.html
,"189,99",https://www.coolblue.nl/en/product/813275/garmin-vivomove-hr-sport-rose-gold.html
,"19,95",https://www.coolblue.nl/en/product/751786/spigen-rugged-armor-apple-watch-38mm-case-black.html
,"188,99",https://www.coolblue.nl/en/product/819250/garmin-vivomove-hr-sport-black-beige-s-m.html
,"249,-",https://www.coolblue.nl/en/product/794871/guess-connect-iq-plus-rose-gold-silver.html
,"69,99",https://www.coolblue.nl/en/product/821964/dbramante1928-copenhagen-apple-watch-42mm-leather-watchband-dark-brown-black.html
,"49,99",https://www.coolblue.nl/en/product/764012/garmin-quickfit-22mm-silicone-watch-strap-yellow.html
,"59,99",https://www.coolblue.nl/en/product/796987/garmin-vivomove-hr-leather-watch-strap-s-brown.html
,"29,99",https://www.coolblue.nl/en/product/820966/samsung-galaxy-watch-46mm-gear-s3-silicone-watchband-black.html
,"24,95",https://www.coolblue.nl/en/product/799794/nokia-18mm-silicone-watch-band-blue.html
,"24,95",https://www.coolblue.nl/en/product/799789/nokia-18mm-silicone-watch-strap-red.html
,"24,95",https://www.coolblue.nl/en/product/799791/nokia-18mm-silicone-watchband-light-blue.html
,"69,99",https://www.coolblue.nl/en/product/821966/dbramante1928-copenhagen-apple-watch-42mm-leather-watchband-dark-brown-silver.html
,"24,99",https://www.coolblue.nl/en/product/799561/daniel-wellington-winchester-strap-silver-18mm.html
,"129,99",https://www.coolblue.nl/en/product/783070/nomad-apple-watch-42mm-leather-watch-strap-brown-silver.html
,"24,99",https://www.coolblue.nl/en/product/799560/daniel-wellington-winchester-strap-rose-gold-18mm.html
,"34,99",https://www.coolblue.nl/en/product/712413/garmin-vivoactive-hr-watch-strap-black.html
"25,-","17,-",https://www.coolblue.nl/en/second-chance-product/619567
"49,99","46,-",https://www.coolblue.nl/en/second-chance-product/704780
"25,-","17,-",https://www.coolblue.nl/en/second-chance-product/653275
"35,-","29,-",https://www.coolblue.nl/en/second-chance-product/708642
,"29,95",https://www.coolblue.nl/en/product/735740/fossil-q-22-mm-leather-watch-strap-blue.html
,"31,99",https://www.coolblue.nl/en/product/730821/garmin-wristband-forerunner-235-230-630-black-red.html
,"69,99",https://www.coolblue.nl/en/product/821973/dbramante1928-madrid-apple-watch-42mm-leather-watch-strap-pink.html
,"69,99",https://www.coolblue.nl/en/product/821972/dbramante1928-madrid-apple-watch-42mm-leather-watch-strap-mint.html
"69,99","62,-",https://www.coolblue.nl/en/second-chance-product/691041
,"69,99",https://www.coolblue.nl/en/product/821967/dbramante1928-madrid-apple-watch-38mm-leather-watchband-black.html
,"69,99",https://www.coolblue.nl/en/product/821969/dbramante1928-madrid-apple-watch-38mm-leather-watch-strap-mint.html
,"69,99",https://www.coolblue.nl/en/product/821962/dbramante1928-copenhagen-apple-watch-38mm-leather-watch-strap-brown-silver.html
,"69,99",https://www.coolblue.nl/en/product/821970/dbramante1928-madrid-apple-watch-38mm-leather-watch-strap-pink.html
,"69,99",https://www.coolblue.nl/en/product/821965/dbramante1928-copenhagen-apple-watch-42mm-leather-watchband-light-brown-silver.html
,"69,99",https://www.coolblue.nl/en/product/821975/dbramante1928-madrid-apple-watch-38mm-leather-watch-strap-yellow.html
,"69,99",https://www.coolblue.nl/en/product/821941/dbramante1928-copenhagen-apple-watch-38mm-leather-watchband-brown-black.html
,"69,99",https://www.coolblue.nl/en/product/821977/dbramante1928-madrid-apple-watch-42mm-leather-watch-strap-green.html
,"69,99",https://www.coolblue.nl/en/product/821976/dbramante1928-madrid-apple-watch-38mm-leather-watch-strap-gray.html
"69,99","62,-",https://www.coolblue.nl/en/second-chance-product/694176
,"69,99",https://www.coolblue.nl/en/product/821939/dbramante1928-copenhagen-apple-watch-42mm-leather-watch-strap-black.html
,"44,95",https://www.coolblue.nl/en/product/802895/senza-pure-leather-watchband-apple-watch-42mm-black.html
,"69,99",https://www.coolblue.nl/en/product/821963/dbramante1928-copenhagen-apple-watch-42mm-leather-watchband-light-brown-black.html
,"44,95",https://www.coolblue.nl/en/product/802894/senza-desire-leather-leather-watch-strap-apple-watch-42mm-brown.html
,"69,99",https://www.coolblue.nl/en/product/821974/dbramante1928-madrid-apple-watch-38mm-leather-watch-strap-green.html
"69,99","62,-",https://www.coolblue.nl/en/second-chance-product/679164
,"69,99",https://www.coolblue.nl/en/product/821938/dbramante1928-copenhagen-apple-watch-42mm-leather-watch-strap-brown-black.html
,"34,99",https://www.coolblue.nl/en/product/712486/garmin-vivoactive-hr-wristband-black-xl.html
,"19,99",https://www.coolblue.nl/en/product/798650/samsung-gear-sport-premium-nylon-watchband-green-white.html
,"29,99",https://www.coolblue.nl/en/product/820970/samsung-galaxy-watch-42mm-gear-sport-silicone-watch-strap-gray.html
,"19,99",https://www.coolblue.nl/en/product/798654/samsung-gear-sport-premium-nylon-watch-strap-blue-pink.html
,"19,99",https://www.coolblue.nl/en/product/798653/samsung-gear-sport-premium-nylon-watch-strap-pink.html
"69,99","52,-",https://www.coolblue.nl/en/second-chance-product/676666
,"44,95",https://www.coolblue.nl/en/product/802890/senza-desire-leather-watchband-apple-watch-38mm-brown.html
"69,99","62,-",https://www.coolblue.nl/en/second-chance-product/690424
,"29,-",https://www.coolblue.nl/en/product/802711/samsung-gear-sport-silicon-watch-strap-gray.html
,"24,99",https://www.coolblue.nl/en/product/799559/daniel-wellington-southampton-strap-silver-18mm.html
,"29,95",https://www.coolblue.nl/en/product/802710/samsung-gear-sport-silicone-watch-band-blue.html
,"25,99",https://www.coolblue.nl/en/product/798656/samsung-gear-sport-premium-nylon-watch-band-yellow.html
,"24,99",https://www.coolblue.nl/en/product/799541/daniel-wellington-glasgow-strap-rose-gold-18mm.html
,"24,99",https://www.coolblue.nl/en/product/799542/daniel-wellington-glasgow-strap-silver-18mm.html
,"29,-",https://www.coolblue.nl/en/product/819811/fossil-q-strap-18-mm-black-leather.html
,"46,99",https://www.coolblue.nl/en/product/799555/daniel-wellington-st-mawes-strap-silver-18mm.html
,"38,99",https://www.coolblue.nl/en/product/799785/nokia-18mm-plastic-watchband-orange.html
,"49,95",https://www.coolblue.nl/en/product/799797/nokia-18mm-leather-watch-strap-black.html
,"15,99",https://www.coolblue.nl/en/product/824549/fossil-q-strap-18mm-watch-strap-pink-plastic.html
,"49,95",https://www.coolblue.nl/en/product/799796/nokia-18mm-leather-watch-strap-brown.html
,"24,95",https://www.coolblue.nl/en/product/799795/nokia-18mm-silicone-watchband-black.html
,"34,95",https://www.coolblue.nl/en/product/797503/samsung-gear-sport-leather-watch-strap-beige.html
,"29,99",https://www.coolblue.nl/en/product/820976/samsung-galaxy-watch-42mm-gear-sport-silicone-watch-strap-brown.html
,"29,99",https://www.coolblue.nl/en/product/820973/samsung-galaxy-watch-42mm-gear-sport-silicon-watch-strap-purple.html
,"28,99",https://www.coolblue.nl/en/product/798652/samsung-gear-sport-premium-nylon-watch-strap-green.html
,"39,95",https://www.coolblue.nl/en/product/797513/samsung-gear-sport-hybrid-leather-plastic-watch-strap-yellow.html
,"29,99",https://www.coolblue.nl/en/product/820975/samsung-galaxy-watch-42mm-gear-sport-silicon-watch-strap-silver.html
,"34,95",https://www.coolblue.nl/en/product/797507/samsung-gear-sport-leather-watch-strap-pink.html
"49,95","44,-",https://www.coolblue.nl/en/second-chance-product/703297
